  184    91.829   -28.566506353  8241.784154429   133.590707697     0.064001478     0.109895756     0.000012062     0.000021139    956    -0.000000008      7     385.060     122.562 / 141.969
  185    92.329   -28.566506361  8241.783751088   133.590707697     0.064007509     0.109906325     0.000011612     0.000020352    961    -0.000000008      7     387.014     122.957 / 141.969
  186    92.829   -28.566506368  8241.783362774   133.590707698     0.064013315     0.109916500     0.000011180     0.000019594    966    -0.000000007      7     388.829     122.887 / 141.969
  187    93.329   -28.566506374  8241.782988927   133.590707699     0.064018905     0.109926295     0.000010763     0.000018864    971    -0.000000007      7     391.411     122.305 / 141.969
  188    93.829   -28.566506380  8241.782629010   133.590707699     0.064024287     0.109935726     0.000010362     0.000018161    976    -0.000000006      7     393.404     122.516 / 141.969
  189    94.329   -28.566506385  8241.782282502   133.590707700     0.064029468     0.109944806     0.000009976     0.000017485    981    -0.000000006      7     395.465     122.473 / 141.969
  190    94.829   -28.566506390  8241.781948904   133.590707700     0.064034456     0.109953548     0.000009605     0.000016833    986    -0.000000005      7     397.392     122.277 / 141.969
  191    95.329   -28.566506394  8241.781627736   133.590707701     0.064039258     0.109961963     0.000009247     0.000016206    991    -0.000000005      7     399.193     122.633 / 141.969
  192    95.829   -28.566506399  8241.781318534   133.590707701     0.064043882     0.109970066     0.000008902     0.000015603    996    -0.000000005      7     401.094     122.445 / 141.969
  193    96.329   -28.566506402  8241.781020853   133.590707702     0.064048333     0.109977866     0.000008571     0.000015021   1001    -0.000000004      7     402.849     122.805 / 141.969
  194    96.829   -28.566506406  8241.780734262   133.590707702     0.064052618     0.109985376     0.000008251     0.000014462   1006    -0.000000004      7     404.773     122.609 / 141.969
  195    97.329   -28.566506409  8241.780458350   133.590707703     0.064056744     0.109992606     0.000007944     0.000013923   1011    -0.000000004      7     406.684     122.320 / 141.969
  196    97.829   -28.566506412  8241.780192717   133.590707703     0.064060716     0.109999567     0.000007648     0.000013404   1016    -0.000000003      7     408.678     122.738 / 141.969
  197    98.329   -28.566506415  8241.779936982   133.590707704     0.064064540     0.110006269     0.000007363     0.000012905   1021    -0.000000003      7     410.488     122.688 / 141.969
  198    98.829   -28.566506417  8241.779690776   133.590707704     0.064068221     0.110012721     0.000007089     0.000012424   1026    -0.000000003      7     412.267     122.395 / 141.969
  199    99.329   -28.566506419  8241.779453742   133.590707705     0.064071766     0.110018932     0.000006825     0.000011961   1031    -0.000000003      7     414.213     122.613 / 141.969
  200    99.829   -28.566506421  8241.779225541   133.590707705     0.064075178     0.110024912     0.000006571     0.000011516   1036    -0.000000002      7     416.214     122.691 / 141.969
  201   100.329   -28.566506423  8241.779005842   133.590707705     0.064078463     0.110030670     0.000006326     0.000011087   1041    -0.000000002      7     418.203     122.625 / 141.969
  202   100.829   -28.566506425  8241.778794328   133.590707706     0.064081626     0.110036212     0.000006090     0.000010674   1046    -0.000000002      7     420.198     122.785 / 141.969
  203   101.329   -28.566506426  8241.778590696   133.590707706     0.064084671     0.110041549     0.000005863     0.000010276   1051    -0.000000002      7     422.081     122.945 / 141.969
  204   101.829   -28.566506428  8241.778394651   133.590707707     0.064087603     0.110046686     0.000005645     0.000009893   1056    -0.000000002      7     423.929     122.914 / 141.969
  205   102.329   -28.566506429  8241.778205910   133.590707707     0.064090425     0.110051632     0.000005434     0.000009525   1061    -0.000000002      7     425.794     122.824 / 142.043
  206   102.829   -28.566506430  8241.778024202   133.590707707     0.064093142     0.110056394     0.000005232     0.000009170   1066    -0.000000002      7     427.589     122.652 / 142.043
  207   103.329   -28.566506431  8241.777849264   133.590707708     0.064095758     0.110060979     0.000005037     0.000008828   1071    -0.000000001      7     429.424     122.820 / 142.062
  208   103.829   -28.566506432  8241.777680844   133.590707708     0.064098277     0.110065392     0.000004849     0.000008499   1076    -0.000000001      7     431.495     122.602 / 142.062
  209   104.329   -28.566506433  8241.777518700   133.590707708     0.064100701     0.110069642     0.000004669     0.000008183   1081    -0.000000001      7     433.566     122.523 / 142.062
  210   104.829   -28.566506434  8241.777362597   133.590707708     0.064103036     0.110073733     0.000004495     0.000007878   1086    -0.000000001      7     435.449     122.867 / 142.062
  211   105.329   -28.566506435  8241.777212310   133.590707709     0.064105283     0.110077671     0.000004327     0.000007584   1091    -0.000000001      7     437.283     122.719 / 142.086
  212   105.829   -28.566506435  8241.777067623   133.590707709     0.064107447     0.110081463     0.000004166     0.000007302   1096    -0.000000001      7     439.310     123.000 / 142.156
  213   106.329   -28.566506436  8241.776928327   133.590707709     0.064109530     0.110085114     0.000004011     0.000007030   1101    -0.000000001      7     441.473     122.848 / 142.156
  214   106.829   -28.566506436  8241.776794222   133.590707710     0.064111535     0.110088628     0.000003861     0.000006768   1106    -0.000000001      7     443.448     122.836 / 142.156
  215   107.329   -28.566506437  8241.776665113   133.590707710     0.064113466     0.110092012     0.000003718     0.000006516   1111    -0.000000001      7     445.446     122.684 / 142.156
  216   107.829   -28.566506437  8241.776540814   133.590707710     0.064115324     0.110095269     0.000003579     0.000006273   1116    -0.000000001      7     447.321     122.836 / 142.156
  217   108.329   -28.566506438  8241.776421147   133.590707710     0.064117114     0.110098405     0.000003446     0.000006039   1121    -0.000000001      7     449.125     122.762 / 142.156
  218   108.829   -28.566506438  8241.776305939   133.590707710     0.064118837     0.110101425     0.000003317     0.000005814   1126    -0.000000001      7     451.514     122.879 / 142.156
  219   109.329   -28.566506438  8241.776195024   133.590707711     0.064120495     0.110104331     0.000003194     0.000005598   1131    -0.000000001      7     453.595     122.477 / 142.156
  220   109.829   -28.566506439  8241.776088241   133.590707711     0.064122092     0.110107130     0.000003075     0.000005389   1136    -0.000000001      7     455.603     122.914 / 142.156
  221   110.329   -28.566506439  8241.775985437   133.590707711     0.064123630     0.110109824     0.000002960     0.000005188   1141    -0.000000000      7     457.651     123.012 / 142.156
  222   110.829   -28.566506439  8241.775886463   133.590707711     0.064125110     0.110112418     0.000002850     0.000004995   1146    -0.000000000      7     459.605     122.914 / 142.156
  223   111.329   -28.566506439  8241.775791178   133.590707711     0.064126535     0.110114915     0.000002744     0.000004809   1151    -0.000000000      7     461.564     122.824 / 142.156
  224   111.829   -28.566506439  8241.775699442   133.590707712     0.064127906     0.110117319     0.000002641     0.000004630   1156    -0.000000000      7     463.621     122.863 / 142.207
  225   112.329   -28.566506439  8241.775611125   133.590707712     0.064129227     0.110119634     0.000002543     0.000004457   1161    -0.000000000      7     465.486     122.613 / 142.207
  226   112.829   -28.566506439  8241.775526098   133.590707712     0.064130499     0.110121862     0.000002448     0.000004291   1166    -0.000000000      7     467.390     123.469 / 142.207
  227   113.329   -28.566506440  8241.775444240   133.590707712     0.064131723     0.110124008     0.000002357     0.000004131   1171    -0.000000000      7     469.015     122.953 / 142.207
  228   113.829   -28.566506440  8241.775365432   133.590707712     0.064132901     0.110126073     0.000002269     0.000003977   1176    -0.000000000      7     471.115     122.977 / 142.207
  229   114.329   -28.566506440  8241.775289560   133.590707712     0.064134036     0.110128062     0.000002185     0.000003829   1181    -0.000000000      7     473.011     122.934 / 142.207
  230   114.829   -28.566506440  8241.775216515   133.590707713     0.064135128     0.110129976     0.000002103     0.000003686   1186    -0.000000000      7     474.876     122.566 / 142.207
  231   115.329   -28.566506440  8241.775146192   133.590707713     0.064136180     0.110131819     0.000002025     0.000003549   1191    -0.000000000      7     476.777     122.980 / 142.207
  232   115.829   -28.566506440  8241.775078489   133.590707713     0.064137192     0.110133593     0.000001949     0.000003417   1196    -0.000000000      7     478.448     122.973 / 142.207
  233   116.329   -28.566506440  8241.775013309   133.590707713     0.064138167     0.110135302     0.000001877     0.000003290   1201    -0.000000000      7     480.160     123.031 / 142.207
  234   116.829   -28.566506440  8241.774950557   133.590707713     0.064139105     0.110136946     0.000001807     0.000003167   1206    -0.000000000      7     482.074     123.160 / 142.363
  235   117.329   -28.566506440  8241.774890144   133.590707713     0.064140009     0.110138530     0.000001740     0.000003049   1211    -0.000000000      7     483.936     122.871 / 142.363
  236   117.829   -28.566506440  8241.774831981   133.590707713     0.064140879     0.110140054     0.000001675     0.000002935   1216    -0.000000000      7     485.749     123.008 / 142.363
  237   118.329   -28.566506440  8241.774775986   133.590707713     0.064141716     0.110141521     0.000001612     0.000002826   1221    -0.000000000      7     487.660     123.254 / 142.363
  238   118.829   -28.566506440  8241.774722077   133.590707714     0.064142522     0.110142934     0.000001552     0.000002721   1226    -0.000000000      7     489.580     122.980 / 142.363
  239   119.329   -28.566506440  8241.774670177   133.590707714     0.064143298     0.110144295     0.000001494     0.000002619   1231    -0.000000000      7     491.343     123.316 / 142.363
  240   119.829   -28.566506440  8241.774620211   133.590707714     0.064144046     0.110145604     0.000001439     0.000002522   1236    -0.000000000      7     492.893     122.883 / 142.363
  241   120.329   -28.566506440  8241.774572107   133.590707714     0.064144765     0.110146865     0.000001385     0.000002428   1241    -0.000000000      7     494.573     123.316 / 142.438
  242   120.829   -28.566506440  8241.774525795   133.590707714     0.064145458     0.110148079     0.000001334     0.000002337   1246    -0.000000000      7     496.439     123.113 / 142.438
  243   121.329   -28.566506439  8241.774481208   133.590707714     0.064146124     0.110149247     0.000001284     0.000002250   1251    -0.000000000      7     498.372     123.176 / 142.438
  244   121.829   -28.566506439  8241.774438283   133.590707714     0.064146766     0.110150372     0.000001236     0.000002166   1256    -0.000000000      7     500.055     123.109 / 142.438
  245   122.329   -28.566506439  8241.774396957   133.590707714     0.064147384     0.110151455     0.000001190     0.000002086   1261    -0.000000000      7     501.872     123.188 / 142.449
  246   122.829   -28.566506439  8241.774357172   133.590707714     0.064147979     0.110152498     0.000001146     0.000002008   1266    -0.000000000      7     503.888     123.164 / 142.523
  247   123.329   -28.566506439  8241.774318868   133.590707714     0.064148552     0.110153502     0.000001103     0.000001933   1271    -0.000000000      7     505.810     123.066 / 142.523
  248   123.829   -28.566506439  8241.774281992   133.590707714     0.064149103     0.110154468     0.000001062     0.000001861   1276    -0.000000000      7     507.655     123.387 / 142.523
  249   124.329   -28.566506439  8241.774246490   133.590707715     0.064149634     0.110155399     0.000001022     0.000001792   1281    -0.000000000      7     509.565     123.160 / 142.523
  250   124.829   -28.566506439  8241.774212310   133.590707715     0.064150146     0.110156295     0.000000984     0.000001725   1286    -0.000000000      7     511.857     123.262 / 142.523
  251   125.329   -28.566506439  8241.774179405   133.590707715     0.064150638     0.110157157     0.000000948     0.000001661   1291    -0.000000000      7     513.886     123.297 / 142.547
  252   125.829   -28.566506439  8241.774147725   133.590707715     0.064151111     0.110157987     0.000000912     0.000001599   1296    -0.000000000      7     515.734     123.258 / 142.547
  253   126.329   -28.566506439  8241.774117226   133.590707715     0.064151567     0.110158787     0.000000878     0.000001539   1301    -0.000000000      7     517.497     123.195 / 142.547
  254   126.829   -28.566506439  8241.774087863   133.590707715     0.064152007     0.110159556     0.000000846     0.000001482   1306    -0.000000000      7     519.317     123.152 / 142.547
  255   127.329   -28.566506439  8241.774059594   133.590707715     0.064152429     0.110160297     0.000000814     0.000001427   1311    -0.000000000      7     521.252     123.258 / 142.547
  256   127.829   -28.566506439  8241.774032379   133.590707715     0.064152836     0.110161010     0.000000784     0.000001374   1316    -0.000000000      7     523.042     123.703 / 142.547
  257   128.329   -28.566506439  8241.774006178   133.590707715     0.064153228     0.110161697     0.000000754     0.000001322   1321    -0.000000000      7     524.978     123.082 / 142.691
  258   128.829   -28.566506439  8241.773980952   133.590707715     0.064153605     0.110162358     0.000000726     0.000001273   1326    -0.000000000      7     526.971     123.156 / 142.691
  259   129.329   -28.566506439  8241.773956667   133.590707715     0.064153969     0.110162995     0.000000699     0.000001226   1331    -0.000000000      7     528.994     123.184 / 142.691
  260   129.829   -28.566506439  8241.773933287   133.590707715     0.064154318     0.110163607     0.000000673     0.000001180   1336    -0.000000000      7     530.996     123.355 / 142.691
  261   130.329   -28.566506439  8241.773910778   133.590707715     0.064154655     0.110164197     0.000000648     0.000001136   1341    -0.000000000      7     533.120     123.293 / 142.691
  262   130.829   -28.566506438  8241.773889108   133.590707715     0.064154979     0.110164765     0.000000624     0.000001094   1346    -0.000000000      7     535.070     123.398 / 142.691
  263   131.329   -28.566506438  8241.773868245   133.590707715     0.064155291     0.110165312     0.000000601     0.000001053   1351    -0.000000000      7     537.028     123.281 / 142.691
  264   131.829   -28.566506438  8241.773848159   133.590707715     0.064155591     0.110165839     0.000000578     0.000001014   1356    -0.000000000      7     538.825     123.441 / 142.691
  265   132.329   -28.566506438  8241.773828822   133.590707715     0.064155880     0.110166345     0.000000557     0.000000976   1361    -0.000000000      7     540.786     123.363 / 142.691
  266   132.829   -28.566506438  8241.773810205   133.590707715     0.064156159     0.110166833     0.000000536     0.000000940   1366    -0.000000000      7     542.921     123.398 / 142.691
  267   133.329   -28.566506438  8241.773792283   133.590707715     0.064156427     0.110167303     0.000000516     0.000000905   1371    -0.000000000      7     544.981     123.391 / 142.691
  268   133.829   -28.566506438  8241.773775027   133.590707715     0.064156685     0.110167755     0.000000497     0.000000871   1376    -0.000000000      7     546.937     123.621 / 142.691
  269   134.329   -28.566506438  8241.773758415   133.590707716     0.064156933     0.110168191     0.000000478     0.000000838   1381    -0.000000000      7     548.748     123.305 / 142.691
