 19 24   0.1350376E+00 20 24  -0.4595531E-01 24 24   0.1229056E-02
 28 24   0.1585910E+00 22 25  -0.8274549E-01 25 25  -0.5073522E-01
 26 25  -0.2257489E-01 30 25   0.1408213E+00 22 26   0.1212187E+00
 25 26  -0.2257489E-01 26 26   0.6524074E-01 30 26  -0.4675080E-01
 24 28   0.1585910E+00 28 28   0.2827012E-01 31 28  -0.8377075E-01
 32 28   0.1249450E+00 25 30   0.1408213E+00 26 30  -0.4675080E-01
 30 30  -0.1861022E-02 34 30   0.1622858E+00 28 31  -0.8377075E-01
 31 31  -0.4284643E-01 32 31  -0.1735444E-01 36 31   0.1437717E+00
 28 32   0.1249450E+00 31 32  -0.1735444E-01 32 32   0.5253906E-01
 36 32  -0.4715946E-01 30 34   0.1622858E+00 34 34   0.2146306E-01
 37 34  -0.8433533E-01 38 34   0.1270306E+00 31 36   0.1437717E+00
 32 36  -0.4715946E-01 36 36  -0.3168704E-02 40 36   0.1643885E+00
 34 37  -0.8433533E-01 37 37  -0.3702281E-01 38 37  -0.1407545E-01
 42 37   0.1454828E+00 34 38   0.1270306E+00 37 38  -0.1407545E-01
 38 38   0.4395525E-01 42 38  -0.4739776E-01 36 40   0.1643885E+00
 40 40   0.1714409E-01 43 40  -0.8467925E-01 44 40   0.1283155E+00
 37 42   0.1454828E+00 38 42  -0.4739776E-01 42 42  -0.3723374E-02
 46 42   0.1656997E+00 40 43  -0.8467925E-01 43 43  -0.3257024E-01
 44 43  -0.1182899E-01 48 43   0.1465642E+00 40 44   0.1283155E+00
 43 44  -0.1182899E-01 44 44   0.3777385E-01 48 44  -0.4754896E-01
 42 46   0.1656997E+00 46 46   0.1419274E-01 49 46  -0.8490431E-01
 50 46   0.1291632E+00 43 48   0.1465642E+00 44 48  -0.4754896E-01
 48 48  -0.3927346E-02 52 48   0.1665726E+00 46 49  -0.8490431E-01
 49 49  -0.2906330E-01 50 49  -0.1019577E-01 54 49   0.1472914E+00
 46 50   0.1291632E+00 49 50  -0.1019577E-01 50 50   0.3311277E-01
 54 50  -0.4765096E-01 48 52   0.1665726E+00 52 52   0.1206394E-01
 55 52  -0.8505958E-01 56 52   0.1297519E+00 49 54   0.1472914E+00
 50 54  -0.4765096E-01 54 54  -0.3958367E-02 58 54   0.1671832E+00
 52 55  -0.8505958E-01 55 55  -0.2623282E-01 56 55  -0.8955892E-02
 60 55   0.1478040E+00 52 56   0.1297519E+00 55 56  -0.8955892E-02
 56 56   0.2947364E-01 60 56  -0.4772304E-01 54 58   0.1671832E+00
 58 58   0.1046408E-01 61 58  -0.8517128E-01 62 58   0.1301773E+00
 55 60   0.1478040E+00 56 60  -0.4772304E-01 60 60  -0.3901662E-02
 58 61  -0.8517128E-01 61 61  -0.2390176E-01 62 61  -0.7983118E-02
 58 62   0.1301773E+00 61 62  -0.7983118E-02 62 62   0.2655409E-01

  2  5  -0.1557806E+00  3  7  -0.1196223E+00  5  7  -0.4148012E-01
  5 12  -0.1405390E+00  6  9  -0.5944699E-01  6 14  -0.1083632E+00
  8 14  -0.5236051E-01  8 18  -0.1325854E+00  9 16  -0.7330620E-01
  9 20  -0.1021701E+00 11 20  -0.5829564E-01 11 24  -0.1276644E+00
 12 22  -0.8064079E-01 12 26  -0.9823513E-01 14 26  -0.6207971E-01
 14 30  -0.1243083E+00 15 28  -0.8524615E-01 15 32  -0.9550744E-01
 17 32  -0.6471437E-01 17 36  -0.1218686E+00 18 34  -0.8842182E-01
 18 38  -0.9350228E-01 20 38  -0.6665874E-01 20 42  -0.1200131E+00
 21 40  -0.9074908E-01 21 44  -0.9196466E-01 23 44  -0.6815469E-01
 23 48  -0.1185533E+00 24 46  -0.9253001E-01 24 50  -0.9074718E-01
 26 50  -0.6934243E-01 26 54  -0.1173744E+00 27 52  -0.9393775E-01
 27 56  -0.8975875E-01
  2  7  -0.1605570E+00  3  5  -0.5952166E-01  3  9  -0.2067143E+00
  5  5  -0.7963783E-01  5  9   0.2268148E-01  5 14  -0.1463258E+00
  6  7  -0.6712145E-01  6 12  -0.3641644E-01  6 16  -0.1897885E+00
  8 12  -0.1003013E+00  8 16   0.2051075E-01  8 20  -0.1388200E+00
  9 14  -0.8244359E-01  9 18  -0.2551202E-01  9 22  -0.1803299E+00
 11 18  -0.1112180E+00 11 22   0.1800289E-01 11 26  -0.1341801E+00
 12 20  -0.9034157E-01 12 24  -0.1922840E-01 12 28  -0.1742856E+00
 14 24  -0.1180025E+00 14 28   0.1596271E-01 14 32  -0.1310294E+00
 15 26  -0.9519148E-01 15 30  -0.1516599E-01 15 34  -0.1700886E+00
 17 30  -0.1226311E+00 17 34   0.1435396E-01 17 38  -0.1287515E+00
 18 32  -0.9847426E-01 18 36  -0.1233435E-01 18 40  -0.1670042E+00
 20 36  -0.1259905E+00 20 40   0.1307367E-01 20 44  -0.1270289E+00
 21 38  -0.1008425E+00 21 42  -0.1025283E-01 21 46  -0.1646418E+00
 23 42  -0.1285394E+00 23 46   0.1203782E-01 23 50  -0.1256815E+00
 24 44  -0.1026304E+00 24 48  -0.8660957E-02 24 52  -0.1627746E+00
 26 48  -0.1305391E+00 26 52   0.1118555E-01 26 56  -0.1245992E+00
 27 50  -0.1040270E+00 27 54  -0.7405732E-02
  9  5  -0.5958436E-01 13  5  -0.1167899E-14 14  5   0.8896571E-01
 11  7  -0.9833783E-01 16  7   0.5650910E-01 13  9  -0.1467278E+00
 14  9  -0.4761871E-01 18  9   0.3593221E-01 16 12  -0.6040553E-01
 19 12   0.2327865E-14 20 12   0.1033067E+00 18 14  -0.9555084E-01
 22 14   0.6660748E-01 19 16  -0.1420797E+00 20 16  -0.4177006E-01
 24 16   0.4276627E-01 22 18  -0.5995699E-01 25 18  -0.2104004E-14
 26 18   0.1100819E+00 24 20  -0.9360504E-01 28 20   0.7134640E-01
 25 22  -0.1388841E+00 26 22  -0.3948968E-01 30 22   0.4601889E-01
 28 24  -0.5941013E-01 31 24   0.2720582E-14 32 24   0.1140548E+00
 30 26  -0.9221929E-01 34 26   0.7410568E-01 31 28  -0.1366633E+00
 32 28  -0.3825524E-01 36 28   0.4791907E-01 34 30  -0.5892672E-01
 37 30  -0.2152698E-14 38 30   0.1166710E+00 36 32  -0.9119213E-01
 40 32   0.7591128E-01 37 34  -0.1350441E+00 38 34  -0.3747651E-01
 42 34   0.4916195E-01 40 36  -0.5852175E-01 43 36   0.2768784E-14
 44 36   0.1185256E+00 42 38  -0.9040326E-01 46 38   0.7718450E-01
 43 40  -0.1338144E+00 44 40  -0.3693888E-01 48 40   0.5003661E-01
 46 42  -0.5818467E-01 49 42  -0.2045533E-14 50 42   0.1199095E+00
 48 44  -0.8977956E-01 52 44   0.7813019E-01 49 46  -0.1328498E+00
 50 46  -0.3654477E-01 54 46   0.5068472E-01 52 48  -0.5790238E-01
 55 48   0.3416994E-14 56 48   0.1209818E+00 54 50  -0.8927441E-01
 58 50   0.7886022E-01 55 52  -0.1320734E+00 56 52  -0.3624321E-01
 60 52   0.5118375E-01 58 54  -0.5766368E-01 61 54  -0.1662413E-14
 62 54   0.1218373E+00 60 56  -0.8885729E-01
  7  5   0.1704344E+00 11  5  -0.7613719E-01 16  5  -0.5090337E-01
  9  7   0.1268648E+00 13  7  -0.9660792E-01 14  7  -0.7592291E-01
 18  7  -0.7688957E-01 11  9   0.8902740E-01 16  9  -0.1927317E-01
 19  9  -0.1128922E+00 20  9  -0.3180427E-01 13 12  -0.1376924E-01
 14 12   0.1916626E+00 18 12  -0.4576221E-01 22 12  -0.6065264E-01
 16 14   0.1300122E+00 19 14  -0.6449366E-01 20 14  -0.5762998E-01
 24 14  -0.9221041E-01 18 16   0.8716303E-01 22 16  -0.1788788E-01
 25 16  -0.1356289E+00 26 16  -0.3745347E-01 19 18  -0.5528972E-02
 20 18   0.1952081E+00 24 18  -0.3236006E-01 28 18  -0.6523907E-01
 22 20   0.1295854E+00 25 20  -0.4806711E-01 26 20  -0.4648384E-01
 30 20  -0.9954315E-01 24 22   0.8566308E-01 28 22  -0.1576273E-01
 31 22  -0.1466063E+00 32 22  -0.4018476E-01 25 24  -0.2964849E-02
 26 24   0.1952493E+00 30 24  -0.2491709E-01 34 24  -0.6790024E-01
 28 26   0.1286651E+00 31 26  -0.3820731E-01 32 26  -0.3892480E-01
 36 26  -0.1038256E+00 30 28   0.8453512E-01 34 28  -0.1389381E-01
 37 28  -0.1530482E+00 38 28  -0.4180784E-01 31 30  -0.1841295E-02
 32 30   0.1945392E+00 36 30  -0.2021299E-01 40 30  -0.6963444E-01
 34 32   0.1277645E+00 37 32  -0.3166286E-01 38 32  -0.3346642E-01
 42 32  -0.1066216E+00 36 34   0.8367443E-01 40 34  -0.1235603E-01
 43 34  -0.1572645E+00 44 34  -0.4288320E-01 37 36  -0.1251774E-02
 38 36   0.1936936E+00 42 36  -0.1698244E-01 46 36  -0.7085246E-01
 40 38   0.1269764E+00 43 38  -0.2701325E-01 44 38  -0.2934359E-01
 48 38  -0.1085851E+00 42 40   0.8300149E-01 46 40  -0.1109756E-01
 49 40  -0.1602288E+00 50 40  -0.4364692E-01 43 42  -0.9050504E-03
 44 42   0.1928806E+00 48 42  -0.1463174E-01 52 42  -0.7175416E-01
 46 44   0.1263041E+00 49 44  -0.2354435E-01 50 44  -0.2612142E-01
 54 44  -0.1100370E+00 48 46   0.8246285E-01 52 46  -0.1005867E-01
 55 46  -0.1624216E+00 56 46  -0.4421648E-01 49 48  -0.6842643E-03
 50 48   0.1921443E+00 54 48  -0.1284689E-01 58 48  -0.7244825E-01
 52 50   0.1257323E+00 55 50  -0.2085936E-01 56 50  -0.2353476E-01
 60 50  -0.1111527E+00 54 52   0.8202279E-01 58 52  -0.9190686E-02
 61 52  -0.1641067E+00 62 52  -0.4465701E-01 55 54  -0.5351806E-03
 56 54   0.1914906E+00 60 54  -0.1144672E-01 58 56   0.1252435E+00
 61 56  -0.1872072E-01 62 56  -0.2141298E-01
  7  5  -0.7687420E-01  5  7  -0.7687420E-01  9  7  -0.7726014E-01
  7  9  -0.7726014E-01 12  9   0.1386083E-01  9 12   0.1386083E-01
 14 12  -0.7771039E-01 12 14  -0.7771039E-01 16 14  -0.7784849E-01
 14 16  -0.7784849E-01 18 16   0.1609393E-01 16 18   0.1609393E-01
 20 18  -0.7803476E-01 18 20  -0.7803476E-01 22 20  -0.7809925E-01
 20 22  -0.7809925E-01 24 22   0.1702688E-01 22 24   0.1702688E-01
 26 24  -0.7819378E-01 24 26  -0.7819378E-01 28 26  -0.7822901E-01
 26 28  -0.7822901E-01 30 28   0.1751239E-01 28 30   0.1751239E-01
 32 30  -0.7828343E-01 30 32  -0.7828343E-01 34 32  -0.7830471E-01
 32 34  -0.7830471E-01 36 34   0.1779858E-01 34 36   0.1779858E-01
 38 36  -0.7833886E-01 36 38  -0.7833886E-01 40 38  -0.7835275E-01
 38 40  -0.7835275E-01 42 40   0.1798183E-01 40 42   0.1798183E-01
 44 42  -0.7837558E-01 42 44  -0.7837558E-01 46 44  -0.7838506E-01
 44 46  -0.7838506E-01 48 46   0.1810637E-01 46 48   0.1810637E-01
 50 48  -0.7840109E-01 48 50  -0.7840109E-01 52 50  -0.7840788E-01
 50 52  -0.7840788E-01 54 52   0.1819492E-01 52 54   0.1819492E-01
 56 54  -0.7841957E-01 54 56  -0.7841957E-01
  5  5  -0.1636777E+00  9  5   0.2530760E-01  7  7  -0.3398153E-01
 12  7  -0.8156532E-01  5  9   0.2530760E-01  9  9   0.9181243E-01
 14  9  -0.8204061E-01  7 12  -0.8156532E-01 12 12  -0.1054384E+00
 16 12   0.2577771E-01  9 14  -0.8204061E-01 14 14  -0.1718517E-01
 18 14  -0.9542745E-01 12 16   0.2577771E-01 16 16   0.7009757E-01
 20 16  -0.9565574E-01 14 18  -0.9542745E-01 18 18  -0.7773936E-01
 22 18   0.2596870E-01 16 20  -0.9565574E-01 20 20  -0.1035850E-01
 24 20  -0.1012845E+00 18 22   0.2596870E-01 22 22   0.5667371E-01
 26 22  -0.1014071E+00 20 24  -0.1012845E+00 24 24  -0.6155783E-01
 28 24   0.2606484E-01 22 26  -0.1014071E+00 26 26  -0.6921582E-02
 30 26  -0.1043456E+00 24 28   0.2606484E-01 28 28   0.4755985E-01
 32 28  -0.1044182E+00 26 30  -0.1043456E+00 30 30  -0.5094910E-01
 34 30   0.2611998E-01 28 32  -0.1044182E+00 32 32  -0.4950505E-02
 36 32  -0.1061535E+00 30 34   0.2611998E-01 34 34   0.4096914E-01
 38 34  -0.1061998E+00 32 36  -0.1061535E+00 36 36  -0.4345810E-01
 40 36   0.2615451E-01 34 38  -0.1061998E+00 38 38  -0.3715941E-02
 42 38  -0.1073122E+00 36 40   0.2615451E-01 40 40   0.3598182E-01
 44 40  -0.1073435E+00 38 42  -0.1073122E+00 42 42  -0.3788688E-01
 46 42   0.2617756E-01 40 44  -0.1073435E+00 44 44  -0.2891767E-02
 48 44  -0.1081000E+00 42 46   0.2617756E-01 46 46   0.3207650E-01
 50 46  -0.1081221E+00 44 48  -0.1081000E+00 48 48  -0.3358144E-01
 52 48   0.2619372E-01 46 50  -0.1081221E+00 50 50  -0.2314304E-02
 54 50  -0.1086603E+00 48 52   0.2619372E-01 52 52   0.2893565E-01
 56 52  -0.1086765E+00 50 54  -0.1086603E+00 54 54  -0.3015448E-01
 52 56  -0.1086765E+00 56 56  -0.1894052E-02
  7  9   0.1672484E+00 11  9  -0.1521324E-01  9 11   0.1499507E+00
 13 11  -0.1816323E-01 14 11   0.2893303E-01 11 13   0.1321329E+00
 16 13   0.4395900E-01 13 15   0.1057141E+00 14 15  -0.2583253E-01
 18 15   0.5065113E-01 13 16  -0.2326346E-15 14 16   0.1390470E+00
 18 16  -0.8849684E-15 16 17  -0.5309534E-01 19 17   0.5551511E-01
 20 17  -0.2416577E-02 16 18   0.1205191E+00 19 18   0.3848943E-16
 20 18   0.4253150E-01 18 20   0.1184649E+00 22 20   0.5615487E-01
 19 21   0.9589046E-01 20 21  -0.2178580E-01 24 21   0.6270283E-01
 19 22   0.1317319E-14 20 22   0.1294590E+00 24 22   0.1013715E-14
 22 23  -0.4439250E-01 25 23   0.6819248E-01 26 23   0.2710090E-03
 22 24   0.1141481E+00 25 24   0.5337178E-15 26 24   0.4916018E-01
 24 26   0.1111031E+00 28 26   0.6282967E-01 25 27   0.9049463E-01
 26 27  -0.2002585E-01 30 27   0.6939417E-01 25 28  -0.3403702E-15
 26 28   0.1235106E+00 30 28   0.5629683E-16 28 29  -0.4074175E-01
 31 29   0.7522368E-01 32 29   0.1305475E-02 28 30   0.1095682E+00
 31 30   0.2221168E-14 32 30   0.5311809E-01 30 32   0.1064960E+00
 34 32   0.6707478E-01 31 33   0.8704877E-01 32 33  -0.1902056E-01
 36 33   0.7370049E-01 31 34   0.1353056E-14 32 34   0.1195106E+00
 36 34   0.7257626E-15 34 35  -0.3868607E-01 37 35   0.7975471E-01
 38 35   0.1838353E-02 34 36   0.1063355E+00 37 36   0.1241031E-14
 38 36   0.5578342E-01 36 38   0.1033397E+00 40 38   0.7001901E-01
 37 39   0.8465207E-01 38 39  -0.1836554E-01 42 39   0.7671475E-01
 37 40  -0.1339691E-14 38 40   0.1166413E+00 42 40   0.6698330E-15
 40 41  -0.3735560E-01 43 41   0.8293217E-01 44 41   0.2157366E-02
 40 42   0.1039584E+00 43 42   0.3506987E-14 44 42   0.5770626E-01
 42 44   0.1010416E+00 46 44   0.7218277E-01 43 45   0.8288717E-01
 44 45  -0.1790341E-01 48 45   0.7894599E-01 43 46   0.1337010E-14
 44 46   0.1144831E+00 48 46   0.1138850E-14 46 47  -0.3642012E-01
 49 47   0.8528841E-01 50 47   0.2367204E-02 46 48   0.1021433E+00
 49 48   0.2525405E-14 50 48   0.5916051E-01 48 50   0.9929323E-01
 52 50   0.7384080E-01 49 51   0.8153290E-01 50 51  -0.1755935E-01
 54 51   0.8066553E-01 49 52  -0.1286239E-14 50 52   0.1128009E+00
 54 52   0.1530021E-14 52 53  -0.3572489E-01 55 53   0.8710718E-01
 56 53   0.2514513E-02 52 54   0.1007139E+00 55 54   0.5401719E-14
 56 54   0.6029940E-01 54 56   0.9791827E-01 58 56   0.7515204E-01
 55 57   0.8046061E-01 56 57  -0.1729301E-01 60 57   0.8203185E-01
 55 58   0.2561243E-14 56 58   0.1114527E+00 60 58   0.2549783E-14
 58 59  -0.3518717E-01 61 59   0.8855444E-01 62 59   0.2622992E-02
 58 60   0.9955984E-01 61 60   0.4292309E-14 62 60   0.6121571E-01
 60 62   0.9680867E-01
  9  9   0.1079456E+00 13  9  -0.1552684E-01 14  9   0.5495358E-01
  7 11   0.1429724E+00 11 11   0.1014394E+00 16 11   0.5916652E-01
  9 13   0.1704635E+00 13 13   0.7515228E-01 14 13  -0.3549732E-01
 18 13   0.5981321E-01 11 15   0.1847414E+00 16 15  -0.6339067E-01
 19 15   0.5304541E-01 20 15  -0.1694020E-01 11 16   0.1776876E-01
 16 16   0.5024731E-01 19 16   0.2223784E-14 20 16   0.8214271E-01
 13 17   0.2004701E+00 14 17   0.7594865E-02 18 17  -0.4894118E-01
 22 17  -0.3180345E-01 13 18   0.1700643E-01 14 18   0.1359574E+00
 18 18   0.5652105E-01 22 18   0.7491225E-01 16 20   0.1611905E+00
 19 20   0.5437276E-01 20 20  -0.3195775E-01 24 20   0.7773995E-01
 18 21   0.1738970E+00 22 21  -0.5030204E-01 25 21   0.6628525E-01
 26 21  -0.1628668E-01 18 22   0.6692667E-02 22 22   0.3648332E-01
 25 22  -0.1296501E-14 26 22   0.9683543E-01 19 23   0.1874033E+00
 20 23   0.6515842E-02 24 23  -0.3880522E-01 28 23  -0.3299849E-01
 19 24   0.7407352E-02 20 24   0.1270904E+00 24 24   0.4335388E-01
 28 24   0.8740300E-01 22 26   0.1538094E+00 25 26   0.4232929E-01
 26 26  -0.2691552E-01 30 26   0.8766055E-01 24 27   0.1661699E+00
 28 27  -0.4130923E-01 31 27   0.7369173E-01 32 27  -0.1679109E-01
 24 28   0.3455482E-02 28 28   0.2833451E-01 31 28   0.3692298E-14
 32 28   0.1055099E+00 25 29   0.1788772E+00 26 29   0.6036308E-02
 30 29  -0.3219911E-01 34 29  -0.3449340E-01 25 30   0.4142404E-02
 26 30   0.1217268E+00 30 30   0.3481349E-01 34 30   0.9486836E-01
 28 32   0.1485842E+00 31 32   0.3458235E-01 32 32  -0.2291961E-01
 36 32   0.9397501E-01 30 33   0.1607759E+00 34 33  -0.3492659E-01
 37 33   0.7846373E-01 38 33  -0.1735429E-01 30 34   0.2093533E-02
 34 34   0.2307511E-01 37 34  -0.1122939E-14 38 34   0.1112810E+00
 31 35   0.1730580E+00 32 35   0.5757745E-02 36 35  -0.2749088E-01
 40 35  -0.3571768E-01 31 36   0.2641110E-02 32 36   0.1180671E+00
 36 36   0.2899304E-01 40 36   0.9988201E-01 34 38   0.1447839E+00
 37 38   0.2920517E-01 38 38  -0.1986228E-01 42 38   0.9834558E-01
 36 39   0.1568515E+00 40 39  -0.3020790E-01 43 39   0.8180118E-01
 44 39  -0.1783810E-01 36 40   0.1398697E-02 40 40   0.1942791E-01
 43 40   0.4280207E-14 44 40   0.1154044E+00 37 41   0.1688591E+00
 38 41   0.5573865E-02 42 41  -0.2396888E-01 46 41  -0.3668602E-01
 37 42   0.1828344E-02 38 42   0.1154060E+00 42 42   0.2480458E-01
 46 42   0.1034873E+00 40 44   0.1419185E+00 43 44   0.2526275E-01
 44 44  -0.1748857E-01 48 44   0.1015486E+00 42 45   0.1538825E+00
 46 45  -0.2659273E-01 49 45   0.8426785E-01 50 45  -0.1823631E-01
 42 46   0.9983163E-03 46 46   0.1675983E-01 49 46  -0.7818684E-15
 50 46   0.1184995E+00 43 47   0.1656931E+00 44 47   0.5442820E-02
 48 47  -0.2123866E-01 52 47  -0.3745825E-01 43 48   0.1339592E-02
 44 48   0.1133834E+00 48 48   0.2165688E-01 52 48   0.1062055E+00
 46 50   0.1396883E+00 49 50   0.2225175E-01 50 50  -0.1560538E-01
 54 50   0.1039959E+00 48 51   0.1515629E+00 52 51  -0.2374050E-01
 55 51   0.8616555E-01 56 51  -0.1856335E-01 48 52   0.7473130E-03
 52 52   0.1472737E-01 55 52   0.5909915E-14 56 52   0.1209088E+00
 49 53   0.1632228E+00 50 53   0.5344469E-02 54 53  -0.1906225E-01
 58 53  -0.3808403E-01 49 54   0.1023147E-02 50 54   0.1117942E+00
 54 54   0.1920933E-01 58 54   0.1083283E+00 52 56   0.1379061E+00
 55 56   0.1987851E-01 56 56  -0.1408008E-01 60 56   0.1059261E+00
 54 57   0.1497027E+00 58 57  -0.2143547E-01 61 57   0.8767092E-01
 62 57  -0.1883426E-01 54 58   0.5798973E-03 58 58   0.1312956E-01
 61 58   0.1344403E-14 62 58   0.1228378E+00 55 59   0.1612428E+00
 56 59   0.5267836E-02 60 59  -0.1728774E-01 55 60   0.8066858E-03
 56 60   0.1105126E+00 60 60   0.1725381E-01 58 62   0.1364509E+00
 61 62   0.1796061E-01 62 62  -0.1282186E-01
  5  9   0.6629932E-01  7 11   0.4613947E-01  5 13  -0.4653216E-01
  9 13   0.2707492E-01  7 15  -0.8278626E-01 12 15  -0.2866223E-02
  7 16  -0.5388054E-01 12 16   0.9052998E-01  9 17  -0.1323020E+00
 14 17   0.4869442E-02  9 18  -0.6598157E-01 14 18   0.6097651E-01
 12 20  -0.4340269E-01 16 20   0.2956630E-01 14 21  -0.8019966E-01
 18 21   0.3199647E-02 14 22  -0.5164595E-01 18 22   0.1001545E+00
 16 23  -0.1293986E+00 20 23   0.1158966E-01 16 24  -0.5935853E-01
 20 24   0.6641817E-01 18 26  -0.4172508E-01 22 26   0.3098292E-01
 20 27  -0.7822901E-01 24 27   0.5485579E-02 20 28  -0.5063638E-01
 24 28   0.1053250E+00 22 29  -0.1267979E+00 26 29   0.1443142E-01
 22 30  -0.5675966E-01 26 30   0.6940687E-01 24 32  -0.4067863E-01
 28 32   0.3189760E-01 26 33  -0.7682699E-01 30 33   0.6638031E-02
 26 34  -0.4997086E-01 30 34   0.1085950E+00 28 35  -0.1248491E+00
 32 35   0.1597268E-01 28 36  -0.5532242E-01 32 36   0.7133675E-01
 30 38  -0.3996338E-01 34 38   0.3253718E-01 32 39  -0.7579595E-01
 36 39   0.7314488E-02 32 40  -0.4947842E-01 36 40   0.1108567E+00
 34 41  -0.1233734E+00 38 41   0.1692573E-01 34 42  -0.5439179E-01
 38 42   0.7269245E-01 36 44  -0.3944352E-01 40 44   0.3300960E-01
 38 45  -0.7501012E-01 42 45   0.7751651E-02 38 46  -0.4909423E-01
 42 46   0.1125162E+00 40 47  -0.1222263E+00 44 47   0.1756659E-01
 40 48  -0.5373256E-01 44 48   0.7369888E-01 42 50  -0.3904859E-01
 46 50   0.3337284E-01 44 51  -0.7439268E-01 48 51   0.8053731E-02
 44 52  -0.4878470E-01 48 52   0.1137863E+00 46 53  -0.1213120E+00
 50 53   0.1802364E-01 46 54  -0.5323780E-01 50 54   0.7447606E-01
 48 56  -0.3873837E-01 52 56   0.3366085E-01 50 57  -0.7389539E-01
 54 57   0.8273046E-02 50 58  -0.4852952E-01 54 58   0.1147900E+00
 52 59  -0.1205674E+00 56 59   0.1836422E-01 52 60  -0.5285116E-01
 56 60   0.7509464E-01 54 62  -0.3848825E-01
  7  9  -0.1660730E-01  5 11  -0.9823841E-01  9 11  -0.8793909E-02
  7 13  -0.1131300E+00 12 13  -0.2858361E-01  5 15   0.1569976E-01
  9 15  -0.1033677E+00 14 15  -0.5518603E-01  5 16   0.1726021E+00
  9 16  -0.4126396E-01 14 16  -0.4710653E-01  7 17   0.3330668E-01
 12 17   0.1982306E-01 16 17  -0.9372592E-01  7 18   0.1138895E+00
 12 18  -0.7165241E-01 16 18  -0.5258976E-01  9 20   0.4582122E-01
 14 20  -0.8158499E-01 18 20  -0.3624264E-01 12 21   0.1537466E-01
 16 21  -0.7533872E-01 20 21  -0.7040608E-01 12 22   0.1834936E+00
 16 22  -0.2561195E-01 20 22  -0.5233210E-01 14 23   0.3282383E-01
 18 23   0.1151910E-01 22 23  -0.1170974E+00 14 24   0.1199802E+00
 18 24  -0.5787481E-01 22 24  -0.5746752E-01 16 26   0.5114700E-01
 20 26  -0.6369478E-01 24 26  -0.4018078E-01 18 27   0.1505949E-01
 22 27  -0.5899072E-01 26 27  -0.7781518E-01 18 28   0.1856816E+00
 22 28  -0.1862995E-01 26 28  -0.5514596E-01 20 29   0.3226774E-01
 24 29   0.8077081E-02 28 29  -0.1285350E+00 20 30   0.1212290E+00
 24 30  -0.4809376E-01 28 30  -0.6015321E-01 22 32   0.5275485E-01
 26 32  -0.5221164E-01 30 32  -0.4254656E-01 24 33   0.1481973E-01
 28 33  -0.4841490E-01 32 33  -0.8218664E-01 24 34   0.1857907E+00
 28 34  -0.1463124E-01 32 34  -0.5692321E-01 26 35   0.3182459E-01
 30 35   0.6195679E-02 34 35  -0.1353117E+00 26 36   0.1212605E+00
 30 36  -0.4104281E-01 34 36  -0.6188561E-01 28 38   0.5330507E-01
 32 38  -0.4422623E-01 36 38  -0.4410890E-01 30 39   0.1463760E-01
 34 39  -0.4103498E-01 38 39  -0.8505434E-01 30 40   0.1853038E+00
 34 40  -0.1203728E-01 38 40  -0.5814992E-01 32 41   0.3147886E-01
 36 41   0.5013876E-02 40 41  -0.1397740E+00 32 42   0.1209360E+00
 36 42  -0.3576165E-01 40 42  -0.6310034E-01 34 44   0.5347146E-01
 38 44  -0.3835490E-01 42 44  -0.4521006E-01 36 45   0.1449610E-01
 40 45  -0.3559885E-01 44 45  -0.8707112E-01 36 46   0.1846584E+00
 40 46  -0.1021915E-01 44 46  -0.5904802E-01 38 47   0.3120529E-01
 42 47   0.4204884E-02 46 47  -0.1429229E+00 38 48   0.1205169E+00
 42 48  -0.3167055E-01 46 48  -0.6400037E-01 40 50   0.5348109E-01
 44 50  -0.3385755E-01 48 50  -0.4602412E-01 42 51   0.1438352E-01
 46 51  -0.3143034E-01 50 51  -0.8856177E-01 42 52   0.1840011E+00
 46 52  -0.8874841E-02 50 52  -0.5973402E-01 44 53   0.3098464E-01
 48 53   0.3617476E-02 52 53  -0.1452574E+00 44 54   0.1200922E+00
 48 54  -0.2841255E-01 52 54  -0.6469411E-01 46 56   0.5342367E-01
 50 56  -0.3030298E-01 54 56  -0.4664832E-01 48 57   0.1429202E-01
 52 57  -0.2813344E-01 56 57  -0.8970559E-01 48 58   0.1833819E+00
 52 58  -0.7841025E-02 56 58  -0.6027515E-01 50 59   0.3080343E-01
 54 59   0.3172195E-02 50 60   0.1196926E+00 54 60  -0.2575868E-01
 52 62   0.5333829E-01 56 62  -0.2742315E-01
 11  9   0.7368761E-01  9 11   0.7368761E-01 13 11   0.8982527E-01
 11 13   0.8982527E-01 15 13   0.9330904E-01 16 13  -0.6117888E-02
 13 15   0.9330904E-01 17 15   0.8236462E-01 18 15  -0.2657854E-01
 13 16  -0.6117888E-02 17 16   0.2978509E-15 18 16   0.6936675E-01
 15 17   0.8236462E-01 16 17   0.2960122E-15 20 17  -0.5137011E-01
 15 18  -0.2657854E-01 16 18   0.6936675E-01 20 18   0.8305019E-01
 17 20  -0.5137011E-01 18 20   0.8305019E-01 21 20   0.9796536E-01
 22 20  -0.1352730E-01 20 21   0.9796536E-01 23 21   0.8378857E-01
 24 21  -0.3218390E-01 20 22  -0.1352730E-01 23 22  -0.4574179E-15
 24 22   0.7074797E-01 21 23   0.8378857E-01 22 23  -0.4444628E-15
 26 23  -0.5108466E-01 21 24  -0.3218390E-01 22 24   0.7074797E-01
 26 24   0.8660370E-01 23 26  -0.5108466E-01 24 26   0.8660370E-01
